,Id,Username,Text,Date,Hashtags
32,1081339334429757441,Bbrownie95,I ordered an Apple Watch 4! It’ll be here Monday!! Ugh so excited!! #love #applewatch #apple #iphone #cool #black #sport #loop #soexcited,2019-01-04 23:59:22+00:00,#love #applewatch #apple #iphone #cool #black #sport #loop #soexcited
33,1081339258210738177,Fortnite_ForUK,Apple iPhone XR - 128GB - Black (Sprint) Smartphone Cell Mobile Phone Finanaced http://dlvr.it/Qw0KKh #iPhone #apple #iPhoneX,2019-01-04 23:59:04+00:00,#iPhone #apple #iPhoneX
34,1081339162857562113,gamefame12,Check out what I'm selling on Mercari! Oem Lightning Cable For Apple #apple #applewatch #AppleMusic #apples #appleiphone #Applepie #applestore #applepicking #ApplePencil #appletv #applecider #applecidervinegar #applefan #appleandcoffee #appletree #appleor,2019-01-04 23:58:41+00:00,#apple #applewatch #AppleMusic #apples #appleiphone #Applepie #applestore #applepicking #ApplePencil #appletv #applecider #applecidervinegar #applefan #appleandcoffee #appletree #appleor
35,1081339157014896640,SciStuff_Blog,#Science #News| What Is the Dark Side of the Moon? |#electronics #tech #electronic #device #gadget #geek #techie #nerd #apple #samsung #ios #android,2019-01-04 23:58:39+00:00,#Science #News #electronics #tech #electronic #device #gadget #geek #techie #nerd #apple #samsung #ios #android
36,1081339044037054466,Petre_Bogdan,Apple’s Precarious and Pivotal 2019 Latest updated guidance wasn’t just about China… #Apple #2019 https://goo.gl/1mgyx1,2019-01-04 23:58:13+00:00,#Apple
37,1081339022075604992,FortniteLaunch,APPLE IPHONE XR - MT362LL/A - 128GB - VERIZON - (PRE-OWNED) http://dlvr.it/Qw0KFv #iPhone #apple #iPhoneX,2019-01-04 23:58:07+00:00,#iPhone #apple #iPhoneX
38,1081339017507946496,limited_prime,Spectrum offers Apple TV 4K to subscribers for $7.50 per month http://dlvr.it/Qw0KCY #apple ,2019-01-04 23:58:06+00:00,#apple
39,1081338994867298316,IEGroup,#Qualcomm posts $1.5bn to continue legal battle with #Apple https://buff.ly/2siZ7aB #DATAx #tech,2019-01-04 23:58:01+00:00,#Qualcomm #Apple #DATAx #tech
40,1081701587758780416,NeoEnigma,"Apple, dall'allarme all'euforia in 24 ore. Ma la sfida coi cinesi resta aperta #Apple ",2019-01-05 23:58:50+00:00,#Apple
41,1081701489305882624,BookFeaturedApp,La Liebre y la Tortuga - Louisa May Alcott https://geo.itunes.apple.com/book/id1275556682?at=1000l8de #Book #UnitedKingdom #Apple,2019-01-05 23:58:26+00:00,#Book #UnitedKingdom #Apple
42,1081701059918262272,ArtemideGiorgia,The man and the couch #man #boyfriend #couch #saturday #apple #nosee #justcouch #blanket,2019-01-05 23:56:44+00:00,#man #boyfriend #couch #saturday #apple #nosee #justcouch #blanket
43,1081700930255572992,NeoEnigma,"Apple, Xiaomi e Huawei: i tre colossi producono smartphone favolosi, ma con un problema #Apple #Xiaomi #Huawei",2019-01-05 23:56:13+00:00,#Apple #Xiaomi #Huawei
44,1081700623312052224,bwm748,Chinese competitors figured out how to make smartphones better than #Apple - ,2019-01-05 23:55:00+00:00,#Apple
45,1081700596732829697,NeoEnigma,"[L'analisi] Apple a fondo, ecco perché sta crollando il mito dell'IPhone #Apple #iPhone http://va.newsrepublic.net/s/pYjZNcp",2019-01-05 23:54:53+00:00,#Apple #iPhone
46,1081700357904842752,macsolvers,#Qualcomm forces #Apple to stop selling #iPhone7 and 8 in #Germany https://www.investmentwatchblog.com/qualcomm-forces-apple-to-stop-selling-iphone-7-and-8-in-germany/ #technews,2019-01-05 23:53:57+00:00,#Qualcomm #Apple #iPhone7 #Germany #technews
47,1081700344701353984,Findus_pd,Uno dei obiettivi del questo viaggio è il mio quarto iPhone! Ho svuotato salvadanaio #iphonexr #giappone #apple #shopping https://www.instagram.com/p/BsRaOAyHvGb/?utm_source=ig_twitter_share&amp;igshid=17lvrbeeu2ea5,2019-01-05 23:53:53+00:00,#iphonexr #giappone #apple #shopping
48,1081700285226106880,NeoEnigma,I futuri Apple Watch potranno identificare l’utente in base alla trama della pelle? #Apple #AppleWatch,2019-01-05 23:53:39+00:00,#Apple #AppleWatch
49,1081700270696996867,MherCareerCoach,What #employers are looking for? @bfederman #jobseekers #skills #learn #new #skillsforlife #experiencechange #community #uniquegifts #difference #storytelling #hiring #applynow #HR #Apple #Jobs #jobseeker #JobSeek,2019-01-05 23:53:36+00:00,#employers #jobseekers #skills #learn #new #skillsforlife #experiencechange #community #uniquegifts #difference #storytelling #hiring #applynow #HR #Apple #Jobs #jobseeker #JobSeek
50,1082064262892142598,bLACKsHEP1969,Appleが株価下落？ 2011年から何も新製品を出していない。1996年誰も見向きもしなかったつまらないMacを生産していた頃のAppleに戻った。そのことにまだ気づかない人間が新しいiPadやiPhoneが出ると声高に大騒ぎしているだけ。もう一度言う。2011年以降Appleは何もしていない。#Apple,2019-01-06 23:59:58+00:00,#Apple
51,1082064119476469766,wonowicki,Kurczę... Tak patrzę na tego iPad'a i staram się porównać do Tab S4... No i niestety nie wiem jak tu #Samsung chce konkurować z #Apple. ,2019-01-06 23:59:24+00:00,#Samsung #Apple
52,1082063799996289024,ARCTechMex,"“Lo que sucede en tu iPhone, se queda en tu iPhone”: Apple ‘trollea’ a CES 2019 https://buff.ly/2R9EkVD #Apple #CES2019 Síguenos en https://buff.ly/2TfuQpa",2019-01-06 23:58:08+00:00,#Apple #CES2019
53,1082063365038530561,information_555,2018年「新型iPad Pro」用ケース・カバーを10選まとめてみました！ https://sfp-richway.com/ipad-pro-k/ #新型iPadPro #iPadPro #iPad #iPadProケース #iPadProカバー #Apple,2019-01-06 23:56:24+00:00,#iPadPro #iPad #iPadPro #iPadPro #Apple
54,1082063321820467200,UrbanInventor,#Apple has a #message for #Amazon and #Google and it's plastered on the side of a hotel #CES2019,2019-01-06 23:56:14+00:00,#Apple #message #Amazon #Google #CES2019
55,1082063293546676224,GiovanniMack1,I told you I loved unicorns now they can charge my phone #getintoit #unicornpower ##iphonexsmax512gb #apple https://www.instagram.com/p/BsT_JqCF7yU/?utm_source=ig_twitter_share&amp;igshid=8f4jygtbn5f5,2019-01-06 23:56:07+00:00,#getintoit #unicornpower #iphonexsmax512gb #apple
56,1082063229784899584,jistuven,"Apple TV: el futuro de la televisión está en las apps, pero en hardware de terceros #AppleTV #Apple #iTunes #Samsung #AirPlay2",2019-01-06 23:55:52+00:00,#AppleTV #Apple #iTunes #Samsung #AirPlay2
57,1082063191620964353,RobinBres,"#jamuary #7 ""We Are Number One"" #sorrynotsorry #jamuary2019 #akaiprofessional #logicpro #mac #apple #jazz #smooth #sax #memes #meme #synth #wearenumberone #song #originalsong #music… https://www.instagram.com/p/BsT-wC4CGLg/?utm_source=ig_twitter_share&amp;igshid=iqczj6bbroq9",2019-01-06 23:55:43+00:00,#jamuary #sorrynotsorry #jamuary2019 #akaiprofessional #logicpro #mac #apple #jazz #smooth #sax #memes #meme #synth #wearenumberone #song #originalsong #music
58,1082063167184748544,SocialControl,#Apple I want a new Computer; enough of the iPhones already!,2019-01-06 23:55:37+00:00,#Apple
59,1082063088092938240,appledarake,[アップル通] Huawei reportedly punishes staff for New Year’s Eve tweet sent from an iPhone - http://bit.ly/2TB9rGx #アップル #Apple ,2019-01-06 23:55:18+00:00,#Apple
60,1082426612384260098,appledarake,[アップル通] Withings And Garmin Go After The Apple Watch At CES - Forbes http://bit.ly/2QuQCTg #アップル #Apple ,2019-01-07 23:59:49+00:00,#Apple
61,1082426607636226048,appledarake,[アップル通] Apple’s growing attraction to non-iPhone revenue in one chart - Recode http://bit.ly/2VAGV9J #アップル #Apple ,2019-01-07 23:59:48+00:00,#Apple
62,1082426603106390016,appledarake,[アップル通] Elgato Screen Link lets you wirelessly capture footage from iPhone and iPad - iMore http://bit.ly/2QuQC5I #アップル #Apple ,2019-01-07 23:59:47+00:00,#Apple
63,1082426477587492865,holcik,Tohle bude letos na #CES2019 asi často focený billboard. #Apple ,2019-01-07 23:59:17+00:00,#CES2019 #Apple
64,1082426373682155521,zoe_down,"Cannot decide, I’ll mainly be using it for fitness like my current Fitbit but not sure whether to just go for the full thing and get the apple watch??? #apple #fitbit #help",2019-01-07 23:58:52+00:00,#apple #fitbit #help
65,1082426321542828033,bookerdsings,Champion Barbershop 1227 Burnside Ave East Hartford Connecticut #google #yelp #yellow #bing #apple #ios #android https://www.instagram.com/p/BsWkIbAFSsq/?utm_source=ig_twitter_share&amp;igshid=1wy0435rrpk6d,2019-01-07 23:58:40+00:00,#google #yelp #yellow #bing #apple #ios #android
66,1082426262080106501,PrincessPanya,"iPad, iPad Pro get new cases from Zagg with Rugged Book Go, Slim Book Go,… (via @NewsfusionApps #Apple News) ",2019-01-07 23:58:26+00:00,#Apple
67,1082426114738450432,MyHackerNewsCom,Apple Takes A Bite At Its Competitors Security sudo update #hackwarenews #myhackernews #cyber #hackers #informationsecurity #infosec #cybersecurity #hack #hacking #privacy #Apple ,2019-01-07 23:57:50+00:00,#hackwarenews #myhackernews #cyber #hackers #informationsecurity #infosec #cybersecurity #hack #hacking #privacy #Apple
68,1082426026297344001,DicaAppdoDia,"No Brasil, iPhone XS Max em promoção e comprando no Brasil você encontrar algumas vantagens, confira. #apple #iphone #promocao #dicaaappdodia",2019-01-07 23:57:29+00:00,#apple #iphone #promocao #dicaaappdodia
69,1082425813725839360,easyk,"The one thing that still remains relevant to me in #Apple is the activity, heart and health App tied to the Apple Watch, this is truly an advantage over Google.",2019-01-07 23:56:39+00:00,#Apple
70,1082788691607719937,PrincessPanya,Apple Maps Gains New Indoor Mall Maps and Flyover Locations (via @NewsfusionApps #Apple News) ,2019-01-08 23:58:35+00:00,#Apple
71,1082788355966943232,rubeen_lorente,"El último intento de #phishing que ha llegado a mi correo electrónico, haciéndose pasar por #Apple @Apple FALSA URL haciéndose pasar por la web de Apple (*no meter ningún dato*): https://manage.account.signin.support.security.case.service.vrfy.biz/account/?view=login&amp;appIdKey=4f316b70f67c674&amp;country=ES En nota a: @GDTGuardiaCivil",2019-01-08 23:57:15+00:00,#phishing #Apple
72,1082788041540886529,evankirstel,"AirPlay 2 and HomeKit support is coming to smart TVs, including those from Vizio, Sony, and LG #apple #ces2019 @jasoncross00",2019-01-08 23:56:00+00:00,#apple #ces2019
73,1082787980945743872,buzzyspaceman,Lies. #Apple is shieeeeeet ,2019-01-08 23:55:46+00:00,#Apple
74,1082787923437617152,AppleTechAU,They are paying you that much to turn Apple to shit..? #Apple #applenews #timcook #iPhone #iPhoneXI #iPhoneXR #iPhoneXSMax #iPhoneXS #Australia @ZacksJerryRig @ijustine @EveryApplePro @tim_cook,2019-01-08 23:55:32+00:00,#Apple #applenews #timcook #iPhone #iPhoneXI #iPhoneXR #iPhoneXSMax #iPhoneXS #Australia
75,1082787853472550913,iPhonemods,ภาพถ่ายคาดว่าเป็นชิ้นส่วน iPad mini รุ่นใหม่ http://bit.ly/2C9An9b #imod #appleth #apple,2019-01-08 23:55:16+00:00,#imod #appleth #apple
76,1082787830080987136,NuTeslaRes,#Apple AirPlay e HomeKit in arrivo su smart TV Vizio e LG - https://monimega.com/blog/2019/01/08/apple-airplay-e-homekit-in-arrivo-su-smart-tv-vizio-e-lg/,2019-01-08 23:55:10+00:00,#Apple
77,1082787747130155008,tribeurbanradio,#NP SK - Ose - Listen now via the #app from #Apple app Store or #GooglePlay Store for FREE!!!,2019-01-08 23:54:50+00:00,#NP #app #Apple #GooglePlay
78,1082787725785337856,pcexpander,"Caricatori wireless Choetech da tavolo: solo oggi in offerta a partire da 12,79 euro https://www.macitynet.it/caricatori-wireless-choetech-da-tavolo-in-offerta-a-partire-da-1279-euro/ #pcexpander #cybernews #apple #newsapple #iphone #macos #mac #osx...",2019-01-08 23:54:45+00:00,#pcexpander #cybernews #apple #newsapple #iphone #macos #mac #osx
79,1082787488131821568,DrewNeisser,This is the best #apple could come up with for #CES ? Some originality would be nice. #lemmings,2019-01-08 23:53:49+00:00,#apple #CES #lemmings
80,1083151351939354624,GlowGirl_Esme,Do I need to invest in an iPad Pro for school? #students #apple,2019-01-09 23:59:40+00:00,#students #apple
81,1083151193591824384,TheReal_Singh_,"क्रीम लगा-लगा जग मुआ, गोरा भया न कोय, oppo, vivo फोन लियो कालो बचो न कोय | #Apple #samsunggalaxy #Redmi #Vivo",2019-01-09 23:59:03+00:00,#Apple #samsunggalaxy #Redmi #Vivo
82,1083150913982906368,UlakCases," Rose Gold iPad Air Case for Valentine's Day! Buy now: https://amzn.to/2CarYSS Premium Eco leather with soft microfiber lining and hard Clear PC back cover, the case provides total front-and-back protection against fingerprints and scratches. #ValentinesDay #iPadAir #Apple ",2019-01-09 23:57:56+00:00,#ValentinesDay #iPadAir #Apple
83,1083150521798717440,KevTembo,Security researchers find over a dozen iPhone apps linked to Golduck malware https://tcrn.ch/2C092Gq #Apple #Tech,2019-01-09 23:56:23+00:00,#Apple #Tech
84,1083150472461070337,tribeurbanradio,#NP Jeremih - London (feat. Stefflon Don &amp; Krept &amp; Konan) - Listen now via the #app from #Apple app Store or #GooglePlay Store for FREE!!!,2019-01-09 23:56:11+00:00,#NP #app #Apple #GooglePlay
85,1083150471806812166,LaurenHess,#Apple #applesupport #spam,2019-01-09 23:56:11+00:00,#Apple #applesupport #spam
86,1083150383885762560,aquarius02kyan1,"#めいぱぱ関係者 #apple #iphone #1月から3月期 #減産 場所: Isehara, Kanagawa https://www.instagram.com/p/BsbtgQ1hRdT/?utm_source=ig_twitter_share&amp;igshid=xo3rhi12oydj",2019-01-09 23:55:50+00:00,#apple #iphone #1
87,1083150056180477952,nihonshifree,ひとはみなおうえんしたおおしおのらん よくわかる日本史年号トレーニング #iphone #apple #app https://itunes.apple.com/jp/app/hitasura99toreningu/id963145104?l=ja&amp;ls=1&amp;mt=8,2019-01-09 23:54:32+00:00,#iphone #apple #app
88,1083149988350300166,pcexpander,"Docooler PHOLES X1, la cover con lenti fotografiche per iPhone X in sconto solo oggi https://www.macitynet.it/docooler-pholes-x1-la-cover-fotografica-con-lenti-multiple-per-iphone-x/ #pcexpander #cybernews #apple #newsapple #iphone #macos #mac #osx...",2019-01-09 23:54:15+00:00,#pcexpander #cybernews #apple #newsapple #iphone #macos #mac #osx
89,1083149755134472194,Kingra_98,@POKEMONGO #legendary #pokemon #pokemongo #evolved #md #dc #dmv #apple #iphone #iphone6 #app #games #screenshot #teammystic #pokemontrainer #sprint #kids #teens #toys #pokemoncommunity #adults #cartoon #apple ,2019-01-09 23:53:20+00:00,#legendary #pokemon #pokemongo #evolved #md #dc #dmv #apple #iphone #iphone6 #app #games #screenshot #teammystic #pokemontrainer #sprint #kids #teens #toys #pokemoncommunity #adults #cartoon #apple
90,1083513712336617472,CepiJim,Resumen de la película: La Colina De Las Amapolas. http://bit.ly/2FjnnBV #tech #apple,2019-01-10 23:59:34+00:00,#tech #apple
91,1083513467489923072,DedeMonae,#undecidedstreamingparty Have you listened to #undecided yet? If not click link https://youtu.be/y6fThXQPT6I #chrisbrown #apple #YouTube #spotify #tidal,2019-01-10 23:58:36+00:00,#undecidedstreamingparty #undecided #chrisbrown #apple #YouTube #spotify #tidal
92,1083513300447449088,emptymicrocosm,Tried to sell my laptop with @eBay wound up receiving scam offers that only became evident when I received an email from a fake @PayPal address. I have a listing on Craigslist now. Any advice on where I can sell it? #MacBookPro #apple #selling #laptop #laptops,2019-01-10 23:57:56+00:00,#MacBookPro #apple #selling #laptop #laptops
93,1083513272157040640,pcexpander,"Macchina sottovuoto per alimenti: solo oggi in offerta con un codice a 37,39 euro https://www.macitynet.it/macchina-sottovuoto-per-alimenti-in-offerta-con-codice-a-3739-euro/ #pcexpander #cybernews #apple #newsapple #iphone #macos #mac #osx #Apple ",2019-01-10 23:57:49+00:00,#pcexpander #cybernews #apple #newsapple #iphone #macos #mac #osx #Apple
94,1083512808946380800,SandraNikolai,Hotel rooms often come with perks. A corpse isn’t one of them. BROKEN TRUST https://goo.gl/VnSTWp #mystery #opioid #Kindle #Nook #Apple #Kobo,2019-01-10 23:55:59+00:00,#mystery #opioid #Kindle #Nook #Apple #Kobo
95,1083512525046468609,CoinFan_club,注意! Appleのカテゴリ3位「仮想通貨」フェイクアプリ削除｜今知らないと間に合わない！ http://coinfan.org/?p=375 #apple #Appstore #仮想通貨 #MyEtherWallet #イーサリアム #アプリ #フェイクアプリ #暗号通貨,2019-01-10 23:54:51+00:00,#apple #Appstore #MyEtherWallet
96,1083512492960219136,5th_ghostbuster,New post: If you believe that then you are a bigger mug than everyone takes you for #apple #applestunt #lasvegas,2019-01-10 23:54:43+00:00,#apple #applestunt #lasvegas
97,1083512446961086464,nihonshifree,1日1問毎日覚える よくわかる日本史年号トレーニング #iphone #apple #app https://itunes.apple.com/jp/app/hitasura99toreningu/id963145104?l=ja&amp;ls=1&amp;mt=8,2019-01-10 23:54:32+00:00,#iphone #apple #app
98,1083512404460236802,christel_swasey,#Google #apple #facebook #HR4174 #VetoHR4174 @SenMikeLee @MomRoadWarrior @heatherinut @TGowdySC #VetoFEPA #privacy,2019-01-10 23:54:22+00:00,#Google #apple #facebook #HR4174 #VetoHR4174 #VetoFEPA #privacy
99,1083512335921278976,_bankista,"#Deals: Kindle Unlimited, $80 Off 128GB iPad, $400 Ryzen 5 Laptop #Apple #tablets don't go on sale often, so don't miss out. Plus, there are some other great deals on Kindle Unlimited, laptops, and more today.",2019-01-10 23:54:06+00:00,#Deals #Apple #tablets
100,1083875560378589185,pcexpander,"iClever IC-BTS04, mini-speaker Bluetooth a prova di tutto in sconto a 19,49 euro https://www.macitynet.it/iclever-ic-bts04-mini-speaker-bluetooth-a-prova-di-tutto-in-sconto-a-1949-euro/ #pcexpander #cybernews #apple #newsapple #iphone #macos #mac...",2019-01-11 23:57:25+00:00,#pcexpander #cybernews #apple #newsapple #iphone #macos #mac
101,1083875534101250050,FixerTechMTY, Cambio de centro de carga - iphone 6 #fixertech #reparacion #repair #werepair #monterrey #apple #iphone6 #itesm #udem #uerre #uanl #tec #prepatec #prepaudem #centrodecarga,2019-01-11 23:57:19+00:00,#fixertech #reparacion #repair #werepair #monterrey #apple #iphone6 #itesm #udem #uerre #uanl #tec #prepatec #prepaudem #centrodecarga
102,1083875340844445697,FixerTechMTY, Cambio de pantalla iphone 6 exitoso #fixertech #reparacion #repair #werepair #monterrey #apple #iphone6 #itesm #udem #uerre #uanl #tec #prepatec #prepaudem,2019-01-11 23:56:33+00:00,#fixertech #reparacion #repair #werepair #monterrey #apple #iphone6 #itesm #udem #uerre #uanl #tec #prepatec #prepaudem
103,1083875328991416320,akaTHEDARE,#captain #marvel #captainmarvel #marvelstudios #avengers #avengersinfinitywar #avengersendgame #brielarson @brielarson #pro #procreate @procreate #ipadpro #apple #applepencil https://www.instagram.com/p/Bsg3SaGHLbO/?utm_source=ig_twitter_share&amp;igshid=sjl0eott40o0,2019-01-11 23:56:30+00:00,#captain #marvel #captainmarvel #marvelstudios #avengers #avengersinfinitywar #avengersendgame #brielarson #pro #procreate #ipadpro #apple #applepencil
104,1083875252466270208,MikeWellsAuthor,"#Apple users: Lust, Money &amp; Murder is featured on Apple Books/Breakout Books section (Thrillers) - click here: ",2019-01-11 23:56:12+00:00,#Apple
